transaction_id,date,time,transaction_type,category,item_name,quantity,unit_price,total_amount,payment_method,customer_type,vendor_name,profit_margin_estimate
"T000857","2025-02-11","20:32:01","sale","coffee","Americano","1","300","300","card","regular",,"0.75"
"T000858","2025-02-11","08:43:35","sale","coffee","Cappuccino","1","400","400","card","walk-in",,"0.65"
"T000859","2025-02-11","09:07:12","sale","tea","Karak Chai","2","150","300","bank_transfer","walk-in",,"0.6"
"T000860","2025-02-11","17:10:31","sale","coffee","Latte","1","450","450","card","walk-in",,"0.65"
"T000861","2025-02-11","08:31:29","sale","coffee","Americano","3","300","900","bank_transfer","regular",,"0.75"
"T000862","2025-02-11","09:16:47","sale","dessert","Brownie","2","350","700","bank_transfer","walk-in",,"0.5"
"T000863","2025-02-11","08:28:52","sale","tea","Cardamom Tea","1","180","180","cash","walk-in",,"0.6"
"T000864","2025-02-11","19:26:01","sale","coffee","Americano","1","300","300","easypaisa","new",,"0.75"
"T000865","2025-02-11","09:24:33","sale","tea","Cardamom Tea","1","180","180","card","walk-in",,"0.6"
"T000866","2025-02-11","12:18:55","sale","coffee","Latte","1","450","450","card","regular",,"0.65"
"T000867","2025-02-11","08:54:09","sale","tea","Cardamom Tea","1","180","180","card","walk-in",,"0.6"
"T000868","2025-02-11","20:27:28","sale","tea","Green Tea","1","120","120","card","walk-in",,"0.65"
"T000869","2025-02-12","11:04:10","sale","dessert","Cheesecake Slice","1","600","600","card","walk-in",,"0.45"
"T000870","2025-02-12","20:03:49","sale","coffee","Americano","4","300","1200","card","walk-in",,"0.75"
"T000871","2025-02-12","08:11:38","sale","coffee","Americano","1","300","300","cash","walk-in",,"0.75"
"T000872","2025-02-12","11:00:32","sale","tea","Karak Chai","1","150","150","card","regular",,"0.6"
"T000873","2025-02-12","19:29:26","sale","coffee","Cappuccino","2","400","800","bank_transfer","regular",,"0.65"
"T000874","2025-02-12","08:13:09","sale","coffee","Cappuccino","2","400","800","cash","regular",,"0.65"
"T000875","2025-02-12","08:04:59","sale","coffee","Americano","1","300","300","easypaisa","walk-in",,"0.75"
"T000876","2025-02-12","18:07:20","sale","coffee","Cappuccino","1","400","400","cash","walk-in",,"0.65"
"T000877","2025-02-12","20:10:18","sale","tea","Green Tea","3","120","360","cash","new",,"0.65"
"T000878","2025-02-12","13:15:46","sale","coffee","Cappuccino","2","400","800","card","regular",,"0.65"
"T000879","2025-02-12","16:14:51","sale","tea","Karak Chai","1","150","150","jazzcash","new",,"0.6"
"T000880","2025-02-12","15:17:46","sale","coffee","Espresso","1","250","250","cash","walk-in",,"0.7"
"T000881","2025-02-12","19:56:33","sale","snacks","Fries","2","250","500","jazzcash","regular",,"0.5"
"T000882","2025-02-12","10:42:25","sale","dessert","Cookie","2","150","300","easypaisa","regular",,"0.5"
"T000883","2025-02-12","11:16:18","sale","tea","Green Tea","2","120","240","cash","walk-in",,"0.65"
"T000884","2025-02-12","19:43:34","sale","coffee","Espresso","1","250","250","cash","walk-in",,"0.7"
"T000885","2025-02-12","14:39:10","sale","snacks","Chicken Sandwich","2","450","900","cash","walk-in",,"0.4"
"T000886","2025-02-12","11:44:12","sale","coffee","Cappuccino","2","400","800","bank_transfer","regular",,"0.65"
"T000887","2025-02-12","08:15:15","sale","coffee","Americano","1","300","300","cash","regular",,"0.75"
"T000888","2025-02-12","08:00:45","sale","tea","Karak Chai","1","150","150","card","walk-in",,"0.6"
"T000889","2025-02-12","15:29:37","sale","dessert","Brownie","2","350","700","cash","walk-in",,"0.5"
"T000890","2025-02-12","08:22:14","sale","coffee","Latte","2","450","900","jazzcash","walk-in",,"0.65"
"T000891","2025-02-12","19:02:36","sale","coffee","Espresso","1","250","250","cash","regular",,"0.7"
"T000892","2025-02-12","18:29:24","sale","coffee","Latte","1","450","450","card","regular",,"0.65"
"T000893","2025-02-12","18:59:34","sale","snacks","Chicken Sandwich","1","450","450","cash","regular",,"0.4"
"T000894","2025-02-12","17:47:30","sale","coffee","Latte","1","450","450","cash","walk-in",,"0.65"
"T000895","2025-02-12","21:06:54","sale","tea","Cardamom Tea","1","180","180","card","walk-in",,"0.6"
"T000896","2025-02-12","16:37:35","sale","coffee","Latte","3","450","1350","cash","regular",,"0.65"
"T000897","2025-02-12","18:10:55","sale","coffee","Cappuccino","1","400","400","card","walk-in",,"0.65"
"T000898","2025-02-12","10:00:47","sale","snacks","Club Sandwich","1","550","550","card","walk-in",,"0.4"
"T000899","2025-02-12","10:03:44","sale","dessert","Cookie","1","150","150","card","regular",,"0.5"
"T000900","2025-02-12","20:46:29","sale","coffee","Americano","2","300","600","cash","regular",,"0.75"
"T000901","2025-02-12","17:47:38","sale","coffee","Latte","4","450","1800","jazzcash","regular",,"0.65"
"T000902","2025-02-12","21:34:32","sale","snacks","Chicken Sandwich","2","450","900","card","walk-in",,"0.4"
"T000903","2025-02-12","09:15:18","sale","coffee","Americano","2","300","600","easypaisa","walk-in",,"0.75"
"T000904","2025-02-12","15:56:45","sale","coffee","Americano","1","300","300","jazzcash","walk-in",,"0.75"
"T000905","2025-02-12","10:34:18","sale","tea","Green Tea","1","120","120","card","regular",,"0.65"
"T000906","2025-02-12","14:12:54","sale","coffee","Americano","1","300","300","easypaisa","regular",,"0.75"
"T000907","2025-02-12","15:05:53","sale","coffee","Latte","4","450","1800","card","walk-in",,"0.65"
"T000908","2025-02-12","18:35:46","sale","coffee","Cappuccino","3","400","1200","cash","regular",,"0.65"
"T000909","2025-02-12","11:36:17","sale","coffee","Cappuccino","1","400","400","easypaisa","regular",,"0.65"
"T000910","2025-02-13","09:34:29","sale","coffee","Latte","1","450","450","easypaisa","walk-in",,"0.65"
"T000911","2025-02-13","16:32:03","sale","tea","Karak Chai","2","150","300","jazzcash","walk-in",,"0.6"
"T000912","2025-02-13","21:59:29","sale","coffee","Espresso","4","250","1000","cash","walk-in",,"0.7"
"T000913","2025-02-13","21:18:23","sale","tea","Cardamom Tea","1","180","180","cash","walk-in",,"0.6"
"T000914","2025-02-13","20:08:13","sale","coffee","Cappuccino","2","400","800","cash","regular",,"0.65"
"T000915","2025-02-13","08:52:25","sale","snacks","Chicken Sandwich","4","450","1800","jazzcash","new",,"0.4"
"T000916","2025-02-13","17:53:50","sale","coffee","Latte","2","450","900","easypaisa","regular",,"0.65"
"T000917","2025-02-13","11:06:30","sale","coffee","Latte","1","450","450","cash","regular",,"0.65"
"T000918","2025-02-13","12:49:00","sale","tea","Karak Chai","1","150","150","bank_transfer","regular",,"0.6"
"T000919","2025-02-13","20:34:58","sale","snacks","Chicken Sandwich","3","450","1350","card","walk-in",,"0.4"
"T000920","2025-02-13","11:53:47","sale","coffee","Americano","1","300","300","card","regular",,"0.75"
"T000921","2025-02-13","09:22:38","sale","tea","Karak Chai","1","150","150","bank_transfer","walk-in",,"0.6"
"T000922","2025-02-13","10:19:19","sale","coffee","Americano","2","300","600","jazzcash","regular",,"0.75"
"T000923","2025-02-13","15:08:59","sale","dessert","Brownie","1","350","350","card","regular",,"0.5"
"T000924","2025-02-13","21:50:36","sale","coffee","Latte","1","450","450","bank_transfer","walk-in",,"0.65"
"T000925","2025-02-13","18:31:57","sale","coffee","Cappuccino","1","400","400","easypaisa","regular",,"0.65"
"T000926","2025-02-13","10:06:19","sale","dessert","Brownie","1","350","350","card","walk-in",,"0.5"
"T000927","2025-02-13","11:39:43","sale","snacks","Club Sandwich","1","550","550","jazzcash","walk-in",,"0.4"
"T000928","2025-02-13","13:28:14","sale","dessert","Brownie","1","350","350","card","regular",,"0.5"
"T000929","2025-02-13","09:18:09","sale","snacks","Chicken Sandwich","1","450","450","cash","new",,"0.4"
"T000930","2025-02-13","21:30:05","sale","tea","Karak Chai","1","150","150","easypaisa","walk-in",,"0.6"
"T000931","2025-02-13","10:52:24","sale","snacks","Fries","1","250","250","easypaisa","regular",,"0.5"
"T000932","2025-02-13","18:14:02","sale","coffee","Espresso","4","250","1000","card","new",,"0.7"
"T000933","2025-02-13","16:39:22","sale","coffee","Espresso","1","250","250","jazzcash","walk-in",,"0.7"
"T000934","2025-02-13","13:38:51","sale","coffee","Espresso","2","250","500","card","walk-in",,"0.7"
"T000935","2025-02-13","08:23:43","sale","snacks","Chicken Sandwich","1","450","450","cash","walk-in",,"0.4"
"T000936","2025-02-13","16:54:50","sale","coffee","Americano","1","300","300","cash","walk-in",,"0.75"
"T000937","2025-02-13","20:05:36","sale","tea","Cardamom Tea","2","180","360","cash","walk-in",,"0.6"
"T000938","2025-02-14","17:18:16","sale","coffee","Espresso","1","250","250","cash","walk-in",,"0.7"
"T000939","2025-02-14","09:43:27","sale","coffee","Cappuccino","2","400","800","jazzcash","regular",,"0.65"
"T000940","2025-02-14","19:18:25","sale","tea","Karak Chai","1","150","150","jazzcash","walk-in",,"0.6"
"T000941","2025-02-14","11:48:17","sale","snacks","Club Sandwich","1","550","550","card","regular",,"0.4"
"T000942","2025-02-14","09:50:02","sale","coffee","Latte","1","450","450","jazzcash","walk-in",,"0.65"
"T000943","2025-02-14","12:45:40","sale","tea","Cardamom Tea","1","180","180","card","walk-in",,"0.6"
"T000944","2025-02-14","14:37:49","sale","coffee","Americano","1","300","300","card","walk-in",,"0.75"
"T000945","2025-02-14","14:27:29","sale","coffee","Americano","1","300","300","easypaisa","regular",,"0.75"
"T000946","2025-02-14","16:37:23","sale","tea","Karak Chai","2","150","300","bank_transfer","walk-in",,"0.6"
"T000947","2025-02-14","11:20:06","sale","coffee","Latte","1","450","450","cash","walk-in",,"0.65"
"T000948","2025-02-14","19:40:25","sale","coffee","Cappuccino","2","400","800","cash","walk-in",,"0.65"
"T000949","2025-02-14","21:32:40","sale","coffee","Latte","1","450","450","cash","regular",,"0.65"
"T000950","2025-02-14","10:34:21","sale","coffee","Americano","1","300","300","card","walk-in",,"0.75"
"T000951","2025-02-14","09:20:40","sale","coffee","Latte","2","450","900","cash","walk-in",,"0.65"
"T000952","2025-02-14","10:35:44","sale","snacks","Chicken Sandwich","2","450","900","jazzcash","regular",,"0.4"
"T000953","2025-02-14","17:39:26","sale","coffee","Americano","3","300","900","card","regular",,"0.75"
"T000954","2025-02-14","17:44:45","sale","coffee","Cappuccino","1","400","400","easypaisa","regular",,"0.65"
"T000955","2025-02-14","20:33:10","sale","tea","Cardamom Tea","2","180","360","cash","walk-in",,"0.6"
"T000956","2025-02-14","09:42:58","sale","coffee","Espresso","1","250","250","card","walk-in",,"0.7"
"T000957","2025-02-14","08:41:53","sale","coffee","Americano","1","300","300","cash","walk-in",,"0.75"
"T000958","2025-02-14","19:15:52","sale","tea","Karak Chai","2","150","300","jazzcash","new",,"0.6"
"T000959","2025-02-14","18:16:22","sale","snacks","Chicken Sandwich","1","450","450","cash","walk-in",,"0.4"
"T000960","2025-02-14","19:10:29","sale","tea","Karak Chai","2","150","300","cash","regular",,"0.6"
"T000961","2025-02-14","08:01:04","sale","snacks","Fries","3","250","750","cash","regular",,"0.5"
"T000962","2025-02-14","21:02:05","sale","coffee","Latte","1","450","450","easypaisa","walk-in",,"0.65"
"T000963","2025-02-14","12:40:33","sale","coffee","Americano","1","300","300","jazzcash","regular",,"0.75"
"T000964","2025-02-14","12:08:38","sale","dessert","Cheesecake Slice","1","600","600","card","walk-in",,"0.45"
"T000965","2025-02-14","16:36:17","sale","tea","Karak Chai","1","150","150","cash","regular",,"0.6"
"T000966","2025-02-14","14:25:22","sale","tea","Cardamom Tea","4","180","720","card","regular",,"0.6"
"T000967","2025-02-14","18:38:08","sale","snacks","Chicken Sandwich","2","450","900","card","walk-in",,"0.4"
"T000968","2025-02-15","21:53:02","sale","snacks","Chicken Sandwich","1","450","450","cash","walk-in",,"0.4"
"T000969","2025-02-15","09:33:42","sale","tea","Green Tea","2","120","240","cash","walk-in",,"0.65"
"T000970","2025-02-15","21:21:29","sale","tea","Karak Chai","1","150","150","card","regular",,"0.6"
"T000971","2025-02-15","11:29:21","sale","tea","Cardamom Tea","1","180","180","card","regular",,"0.6"
"T000972","2025-02-15","21:05:17","sale","dessert","Brownie","2","350","700","card","regular",,"0.5"
"T000973","2025-02-15","08:18:47","sale","dessert","Brownie","1","350","350","card","walk-in",,"0.5"
"T000974","2025-02-15","16:37:17","sale","tea","Karak Chai","2","150","300","easypaisa","new",,"0.6"
"T000975","2025-02-15","08:34:27","sale","coffee","Cappuccino","1","400","400","cash","walk-in",,"0.65"
"T000976","2025-02-15","16:50:01","sale","dessert","Cookie","1","150","150","card","regular",,"0.5"
"T000977","2025-02-15","20:31:22","sale","tea","Cardamom Tea","1","180","180","cash","new",,"0.6"
"T000978","2025-02-15","17:23:56","sale","snacks","Club Sandwich","2","550","1100","easypaisa","regular",,"0.4"
"T000979","2025-02-15","14:15:05","sale","coffee","Americano","1","300","300","cash","regular",,"0.75"
"T000980","2025-02-15","15:56:21","sale","tea","Cardamom Tea","1","180","180","cash","regular",,"0.6"
"T000981","2025-02-15","14:44:41","sale","coffee","Americano","3","300","900","card","regular",,"0.75"
"T000982","2025-02-15","09:26:52","sale","tea","Cardamom Tea","3","180","540","card","walk-in",,"0.6"
"T000983","2025-02-15","09:17:12","sale","snacks","Club Sandwich","1","550","550","cash","walk-in",,"0.4"
"T000984","2025-02-15","18:43:49","sale","tea","Cardamom Tea","1","180","180","bank_transfer","regular",,"0.6"
"T000985","2025-02-15","19:22:32","sale","tea","Cardamom Tea","1","180","180","card","walk-in",,"0.6"
"T000986","2025-02-15","08:40:53","sale","coffee","Espresso","1","250","250","cash","regular",,"0.7"
"T000987","2025-02-15","17:05:06","sale","dessert","Brownie","1","350","350","bank_transfer","walk-in",,"0.5"
"T000988","2025-02-15","08:04:10","sale","tea","Karak Chai","1","150","150","card","walk-in",,"0.6"
"T000989","2025-02-15","19:58:17","sale","snacks","Chicken Sandwich","4","450","1800","cash","walk-in",,"0.4"
"T000990","2025-02-15","19:35:28","sale","snacks","Chicken Sandwich","2","450","900","card","regular",,"0.4"
"T000991","2025-02-15","20:35:14","sale","coffee","Cappuccino","1","400","400","card","walk-in",,"0.65"
"T000992","2025-02-15","08:10:40","sale","tea","Green Tea","1","120","120","card","walk-in",,"0.65"
"T000993","2025-02-15","08:49:26","sale","dessert","Brownie","1","350","350","cash","walk-in",,"0.5"
"T000994","2025-02-15","19:05:43","sale","snacks","Chicken Sandwich","1","450","450","bank_transfer","regular",,"0.4"
"T000995","2025-02-15","14:00:00","expense","utilities",,"1","45000","45000","bank_transfer",,"LESCO/PTCL",
"T000996","2025-02-16","16:51:41","sale","tea","Cardamom Tea","1","180","180","card","walk-in",,"0.6"
"T000997","2025-02-16","18:51:15","sale","snacks","Club Sandwich","1","550","550","cash","walk-in",,"0.4"
"T000998","2025-02-16","09:41:44","sale","dessert","Cheesecake Slice","1","600","600","easypaisa","walk-in",,"0.45"
"T000999","2025-02-16","09:09:38","sale","snacks","Fries","2","250","500","cash","walk-in",,"0.5"
"T001000","2025-02-16","14:02:18","sale","coffee","Espresso","1","250","250","jazzcash","regular",,"0.7"
"T001001","2025-02-16","10:35:59","sale","snacks","Chicken Sandwich","4","450","1800","cash","walk-in",,"0.4"
"T001002","2025-02-16","09:08:28","sale","tea","Karak Chai","1","150","150","card","walk-in",,"0.6"
"T001003","2025-02-16","10:54:04","sale","coffee","Cappuccino","1","400","400","cash","walk-in",,"0.65"
"T001004","2025-02-16","09:19:25","sale","dessert","Brownie","1","350","350","bank_transfer","regular",,"0.5"
"T001005","2025-02-16","15:08:52","sale","dessert","Cheesecake Slice","2","600","1200","card","new",,"0.45"
"T001006","2025-02-16","10:06:14","sale","snacks","Chicken Sandwich","1","450","450","jazzcash","walk-in",,"0.4"
"T001007","2025-02-16","15:35:39","sale","coffee","Cappuccino","1","400","400","card","regular",,"0.65"
"T001008","2025-02-16","21:15:47","sale","tea","Cardamom Tea","1","180","180","card","regular",,"0.6"
"T001009","2025-02-16","21:17:28","sale","coffee","Cappuccino","1","400","400","card","regular",,"0.65"
"T001010","2025-02-16","09:02:42","sale","tea","Green Tea","2","120","240","easypaisa","regular",,"0.65"
"T001011","2025-02-16","20:25:43","sale","coffee","Espresso","1","250","250","card","regular",,"0.7"
"T001012","2025-02-16","19:48:07","sale","tea","Green Tea","2","120","240","card","regular",,"0.65"
"T001013","2025-02-16","20:15:16","sale","coffee","Americano","1","300","300","card","walk-in",,"0.75"
"T001014","2025-02-16","21:22:54","sale","snacks","Chicken Sandwich","1","450","450","jazzcash","walk-in",,"0.4"
"T001015","2025-02-16","20:15:30","sale","tea","Green Tea","1","120","120","jazzcash","new",,"0.65"
"T001016","2025-02-16","11:32:21","sale","dessert","Cheesecake Slice","1","600","600","jazzcash","new",,"0.45"
"T001017","2025-02-16","16:42:42","sale","coffee","Cappuccino","2","400","800","cash","walk-in",,"0.65"
"T001018","2025-02-16","11:04:04","sale","coffee","Cappuccino","2","400","800","card","regular",,"0.65"
"T001019","2025-02-16","21:12:21","sale","tea","Cardamom Tea","4","180","720","cash","regular",,"0.6"
